Source,Target,Weight
Dustin Hoffman,Ned Beatty,7.9
Dustin Hoffman,Morgan Freeman,6.6
Dustin Hoffman,Jonathan Tucker,7.5
Dustin Hoffman,Jacques Marin,7.4
Dustin Hoffman,Roy Scheider,7.4
Dustin Hoffman,Laurence Olivier,7.4
Dustin Hoffman,Marthe Keller,7.4
Dustin Hoffman,Richard Bright,7.4
Dustin Hoffman,Fritz Weaver,7.4
Dustin Hoffman,Tito Goya,7.4
Dustin Hoffman,Edward Burns,6.6
Dustin Hoffman,Woodrow Parfrey,8.0
Dustin Hoffman,Luis Guzmán,6.6
Dustin Hoffman,Maury Chaykin,6.5
Dustin Hoffman,Jennifer Beals,7.1
Dustin Hoffman,Frank Medrano,7.5
Dustin Hoffman,Martin Balsam,7.9
Dustin Hoffman,Brad Renfro,7.5
Dustin Hoffman,Rachel Weisz,13.7
Dustin Hoffman,Steve McQueen,8.0
Dustin Hoffman,Ben Whishaw,7.5
Dustin Hoffman,"Cuba Gooding, Jr.",6.6
Dustin Hoffman,Chevy Chase,6.5
Dustin Hoffman,Geena Davis,6.5
Dustin Hoffman,Rene Russo,6.6
Dustin Hoffman,Stephen Collins,7.9
Dustin Hoffman,Zakes Mokae,6.6
Dustin Hoffman,Jack Warden,7.9
Dustin Hoffman,Bruce Davison,7.1
Dustin Hoffman,Bill Nunn,7.1
Dustin Hoffman,Jason Robards,7.9
Dustin Hoffman,Nora Dunn,7.1
Dustin Hoffman,Kevin J. O'Connor,6.5
Dustin Hoffman,Paul Giamatti,6.6
Dustin Hoffman,Robert Redford,7.9
Dustin Hoffman,Meredith Baxter,7.9
Dustin Hoffman,Jane Alexander,7.9
Dustin Hoffman,Valerie Curtin,7.9
Dustin Hoffman,Robert Walden,7.9
Dustin Hoffman,Penny Fuller,7.9
Dustin Hoffman,Franky G,6.6
Dustin Hoffman,Donal Logue,6.6
Dustin Hoffman,Nick Searcy,7.1
Dustin Hoffman,Karoline Herfurth,7.5
Dustin Hoffman,Bruno Kirby,7.5
Dustin Hoffman,Don Gordon,8.0
Dustin Hoffman,Vic Tayback,8.0
Dustin Hoffman,Marguerite Moreau,7.1
Dustin Hoffman,Dylan McDermott,7.1
Dustin Hoffman,Joanna Going,7.1
Dustin Hoffman,Guy Torry,7.1
Dustin Hoffman,Brian Van Holt,6.6
Dustin Hoffman,George Coulouris,8.0
Dustin Hoffman,Victor Jory,8.0
Dustin Hoffman,Bill Mumy,8.0
Dustin Hoffman,William Smithers,8.0
Dustin Hoffman,Val Avery,8.0
Dustin Hoffman,Gregory Sierra,8.0
Dustin Hoffman,David Calder,7.5
Dustin Hoffman,Birgit Minichmayr,7.5
Dustin Hoffman,Sian Thomas,7.5
Dustin Hoffman,Michael Smiley,7.5
Dustin Hoffman,Perry Millward,7.5
Dustin Hoffman,Rachel Hurd-Wood,7.5
Dustin Hoffman,Sara Forestier,7.5
Dustin Hoffman,Corinna Harfouch,7.5
Dustin Hoffman,Paul Berrondo,7.5
Dustin Hoffman,Jessica Schwarz,7.5
Dustin Hoffman,Sam Douglas,7.5
Dustin Hoffman,Louis Lombardi,6.6
Dustin Hoffman,Nicole Marie Lenz,6.6
Dustin Hoffman,Patrick Dempsey,6.6
Dustin Hoffman,Benito Martinez,6.6
Dustin Hoffman,Bruce Jarchow,6.6
Dustin Hoffman,Dale Dye,6.6
Dustin Hoffman,Tom Arnold,6.5
Dustin Hoffman,Aida Turturro,7.5
Dustin Hoffman,Jeffrey Donovan,7.5
Dustin Hoffman,Ron Eldard,7.5
Dustin Hoffman,Vittorio Gassman,7.5
Dustin Hoffman,Joseph Perrino,7.5
Dustin Hoffman,Geoffrey Wigdor,7.5
Dustin Hoffman,Cady Huffman,6.5
Dustin Hoffman,Christian Clemenson,6.5
Dustin Hoffman,Warren Berlinger,6.5
T. P. McKenna,Sally Thomsett,7.4
T. P. McKenna,Peter Vaughan,7.4
Sally Thomsett,Peter Vaughan,7.4
Peter Vaughan,Michael Caine,6.6
Peter Vaughan,Rosemary Harris,6.6
Peter Vaughan,David Morrissey,6.6
Peter Vaughan,Leslie Phillips,6.6
Peter Vaughan,Bill Milner,6.6
Peter Vaughan,Elizabeth Spriggs,6.6
Peter Vaughan,Anne-Marie Duff,6.6
Peter Vaughan,Sylvia Syms,6.6
Peter Vaughan,Ralph Ineson,6.6
Peter Vaughan,Linzey Cocker,6.6
Peter Vaughan,Thelma Barlow,6.6
Peter Vaughan,Ralph Riach,6.6
Joseph May,Milla Jovovich,6.6
Joseph May,Michelle Rodriguez,6.6
Joseph May,Eric Mabius,6.6
Joseph May,James Purefoy,6.6
Joseph May,Colin Salmon,6.6
Joseph May,Martin Crewes,6.6
Joseph May,Heike Makatsch,6.6
Joseph May,Marisol Nichols,6.6
Milla Jovovich,Michelle Rodriguez,6.6
Milla Jovovich,Eric Mabius,6.6
Milla Jovovich,James Purefoy,6.6
Milla Jovovich,Colin Salmon,6.6
Milla Jovovich,Martin Crewes,6.6
Milla Jovovich,Heike Makatsch,6.6
Milla Jovovich,Marisol Nichols,6.6
Milla Jovovich,Ian Holm,7.6
Milla Jovovich,Charlie Creed-Miles,7.6
Milla Jovovich,Timothy Olyphant,6.5
Milla Jovovich,Steve Zahn,6.5
Milla Jovovich,Kiele Sanchez,6.5
Milla Jovovich,Marley Shelton,6.5
Milla Jovovich,Chris Hemsworth,6.5
Milla Jovovich,Dale Dickey,6.5
Milla Jovovich,Travis Willingham,6.5
Milla Jovovich,Wendy Braun,6.5
Milla Jovovich,Katie Chonacas,6.5
Milla Jovovich,Chris Tucker,7.6
Milla Jovovich,Tommy 'Tiny' Lister,7.6
Milla Jovovich,John Neville,7.6
Milla Jovovich,Gary Oldman,7.6
Milla Jovovich,Bruce Willis,7.6
Milla Jovovich,Luke Perry,7.6
Milla Jovovich,Brion James,7.6
Milla Jovovich,Lee Evans,7.6
Milla Jovovich,John Bluthal,7.6
Milla Jovovich,Kim Chan,7.6
Milla Jovovich,Maiwenn,7.6
Milla Jovovich,Christopher Fairbank,7.6
Milla Jovovich,Jerome Blake,7.6
Milla Jovovich,Mathieu Kassovitz,7.6
Michelle Rodriguez,Eric Mabius,6.6
Michelle Rodriguez,James Purefoy,6.6
Michelle Rodriguez,Colin Salmon,6.6
Michelle Rodriguez,Martin Crewes,6.6
Michelle Rodriguez,Heike Makatsch,6.6
Michelle Rodriguez,Marisol Nichols,6.6
Michelle Rodriguez,Zoe Saldana,7.8
Michelle Rodriguez,Robert De Niro,6.6
Michelle Rodriguez,Giovanni Ribisi,7.8
Michelle Rodriguez,John Ortiz,6.5
Michelle Rodriguez,Sam Worthington,7.8
Michelle Rodriguez,Steven Seagal,6.6
Michelle Rodriguez,Tego Calderón,6.5
Michelle Rodriguez,Jordana Brewster,13.3
Michelle Rodriguez,Vin Diesel,13.3
Michelle Rodriguez,Paul Walker,13.3
Michelle Rodriguez,Laz Alonso,14.3
Michelle Rodriguez,Sung Kang,6.5
Michelle Rodriguez,Gal Gadot,6.5
Michelle Rodriguez,Brandon T. Jackson,6.5
Michelle Rodriguez,Ron Yuan,6.5
Michelle Rodriguez,Wilmer Calderon,6.5
Michelle Rodriguez,Don Omar,6.5
Michelle Rodriguez,Holly Weber,6.5
Michelle Rodriguez,Liza Lapira,6.5
Michelle Rodriguez,Mirtha Michelle,6.5
Michelle Rodriguez,Greg Cipes,6.5
Michelle Rodriguez,Shea Whigham,13.1
Michelle Rodriguez,Matt Schulze,6.8
Michelle Rodriguez,Reggie Lee,6.8
Michelle Rodriguez,Noel Gugliemi,6.8
Michelle Rodriguez,Beau Holden,6.8
Michelle Rodriguez,Ted Levine,6.8
Michelle Rodriguez,Vyto Ruginis,6.8
Michelle Rodriguez,Chad Lindberg,6.8
Michelle Rodriguez,Ja Rule,6.8
Michelle Rodriguez,Rick Yune,6.8
Michelle Rodriguez,Thom Barry,6.8
Michelle Rodriguez,Mike White,6.8
Michelle Rodriguez,Danny Trejo,6.6
Michelle Rodriguez,Cheech Marin,6.6
Michelle Rodriguez,Tom Savini,6.6
Michelle Rodriguez,Rose McGowan,6.6
Michelle Rodriguez,Jeff Fahey,6.6
Michelle Rodriguez,Peter Mensah,7.8
Michelle Rodriguez,Jessica Alba,6.6
Michelle Rodriguez,Sigourney Weaver,7.8
Michelle Rodriguez,Wes Studi,7.8
Michelle Rodriguez,Elise Avellan,6.6
Michelle Rodriguez,Don Johnson,6.6
Michelle Rodriguez,Lindsay Lohan,6.6
Michelle Rodriguez,Cheryl Chin,6.6
Michelle Rodriguez,Daryl Sabara,6.6
Michelle Rodriguez,Electra Avellan,6.6
Michelle Rodriguez,Gilbert Trejo,6.6
Michelle Rodriguez,CCH Pounder,7.8
Michelle Rodriguez,Stephen Lang,7.8
Michelle Rodriguez,Joel Moore,7.8
Michelle Rodriguez,Dileep Rao,7.8
Michelle Rodriguez,Scott Lawrence,7.8
Eric Mabius,James Purefoy,6.6
Eric Mabius,Colin Salmon,6.6
Eric Mabius,Martin Crewes,6.6
Eric Mabius,Heike Makatsch,6.6
Eric Mabius,Marisol Nichols,6.6
Eric Mabius,Louise Fletcher,6.8
Eric Mabius,Swoosie Kurtz,6.8
Eric Mabius,Reese Witherspoon,6.8
Eric Mabius,Joshua Jackson,6.8
Eric Mabius,Ryan Phillippe,6.8
Eric Mabius,Deborah Offner,6.8
Eric Mabius,Herta Ware,6.8
Eric Mabius,Christine Baranski,6.8
Eric Mabius,Sean Patrick Thomas,6.8
Eric Mabius,Hiep Thi Le,6.8
Eric Mabius,Alaina Reed Hall,6.8
Eric Mabius,Charlie O'Connell,6.8
Eric Mabius,Tara Reid,6.8
Eric Mabius,Fred Norris,6.8
Eric Mabius,Selma Blair,6.8
Eric Mabius,Sarah Michelle Gellar,6.8
James Purefoy,Colin Salmon,6.6
James Purefoy,Martin Crewes,6.6
James Purefoy,Heike Makatsch,6.6
James Purefoy,Marisol Nichols,6.6
Colin Salmon,Martin Crewes,6.6
Colin Salmon,Heike Makatsch,6.6
Colin Salmon,Marisol Nichols,6.6
Colin Salmon,Judi Dench,6.5
Colin Salmon,Scarlett Johansson,14.2
Colin Salmon,Emily Mortimer,7.6
Colin Salmon,David Ashton,6.5
Colin Salmon,Brian Cox,7.6
Colin Salmon,Ricky Jay,6.5
Colin Salmon,Charles Dance,6.6
Colin Salmon,Jonathan Pryce,6.5
Colin Salmon,Matthew Goode,7.6
Colin Salmon,Pierce Brosnan,6.5
Colin Salmon,Hugh Jackman,6.6
Colin Salmon,Joe Don Baker,6.5
Colin Salmon,Hugh Bonneville,6.5
Colin Salmon,Ian McShane,6.6
Colin Salmon,Julian Glover,6.6
Colin Salmon,Desmond Llewelyn,6.5
Colin Salmon,Samantha Bond,6.5
Colin Salmon,Teri Hatcher,6.5
Colin Salmon,Fenella Woolgar,6.6
Colin Salmon,Kevin McNally,6.6
Colin Salmon,Romola Garai,6.6
Colin Salmon,Mark Heap,6.6
Colin Salmon,Woody Allen,6.6
Colin Salmon,Matt Day,6.6
Colin Salmon,Caroline Blakiston,6.6
Colin Salmon,Victoria Hamilton,6.6
Colin Salmon,Anthony Stewart Head,6.6
Colin Salmon,Robyn Kerr,6.6
Colin Salmon,Alexander Armstrong,14.2
Colin Salmon,Jonathan Rhys Meyers,7.6
Colin Salmon,Penelope Wilton,7.6
Colin Salmon,Geoffrey Streatfield,7.6
Colin Salmon,Rupert Penry-Jones,7.6
Colin Salmon,Miranda Raison,7.6
Colin Salmon,Rose Keegan,7.6
Colin Salmon,Zoe Telford,7.6
Colin Salmon,Margaret Tyzack,7.6
Colin Salmon,James Nesbitt,7.6
Colin Salmon,Ewen Bremner,7.6
Colin Salmon,Steve Pemberton,7.6
Colin Salmon,Paul Kaye,7.6
Colin Salmon,Mark Gatiss,7.6
Colin Salmon,Vincent Schiavelli,6.5
Colin Salmon,Michelle Yeoh,6.5
Colin Salmon,Cecilie Thomsen,6.5
Colin Salmon,Götz Otto,6.5
Colin Salmon,Julian Fellowes,6.5
Colin Salmon,Terence Rigby,6.5
Colin Salmon,Geoffrey Palmer,6.5
Colin Salmon,Philip Kwok,6.5
Colin Salmon,Daphne Deckers,6.5
Martin Crewes,Heike Makatsch,6.6
Martin Crewes,Marisol Nichols,6.6
Heike Makatsch,Marisol Nichols,6.6
Marisol Nichols,Sam Shepard,7.4
Marisol Nichols,Harold Perrineau Jr.,7.4
Marisol Nichols,Johnny Lewis,7.4
Marisol Nichols,Stephen Dorff,7.4
Marisol Nichols,Val Kilmer,7.4
Marisol Nichols,Anne Archer,7.4
Marisol Nichols,Greg Serano,7.4
Marisol Nichols,Nate Parker,7.4
Marisol Nichols,Nick Chinlund,7.4
Clarke Peters,Sean Connery,6.6
Clarke Peters,Peter Boyle,6.6
Clarke Peters,Frances Sternhagen,6.6
Clarke Peters,Kika Markham,6.6
Clarke Peters,James Sikking,6.6
Clarke Peters,Steven Berkoff,6.6
Clarke Peters,Stuart Milligan,6.6
Clarke Peters,John Ratzenberger,6.6
Clarke Peters,Angus MacInnes,6.6
Clarke Peters,Eugene Lipinski,6.6
Sean Connery,Peter Boyle,6.6
Sean Connery,Frances Sternhagen,6.6
Sean Connery,Kika Markham,6.6
Sean Connery,James Sikking,6.6
Sean Connery,Steven Berkoff,6.6
Sean Connery,Stuart Milligan,6.6
Sean Connery,John Ratzenberger,6.6
Sean Connery,Angus MacInnes,6.6
Sean Connery,Eugene Lipinski,6.6
Sean Connery,Sven-Ole Thorsen,7.5
Sean Connery,Vanessa Redgrave,7.3
Sean Connery,Andy García,7.9
Sean Connery,Jeffrey Jones,7.5
Sean Connery,Anthony Perkins,7.3
Sean Connery,Robert De Niro,7.9
Sean Connery,Ron Perlman,7.7
Sean Connery,Rachel Roberts,7.3
Sean Connery,Walter Gotell,7.4
Sean Connery,Sam Neill,7.5
Sean Connery,Christian Slater,7.7
Sean Connery,Ed Harris,7.4
Sean Connery,Michael Lonsdale,7.7
Sean Connery,Stellan Skarsgård,7.5
Sean Connery,Gates McFadden,7.5
Sean Connery,F. Murray Abraham,7.7
Sean Connery,Nicolas Cage,7.4
Sean Connery,Timothy Carhart,7.5
Sean Connery,Donald Pleasence,6.8
Sean Connery,Elya Baskin,7.7
Sean Connery,Bruce Glover,6.5
Sean Connery,David Morse,7.4
Sean Connery,Ingrid Bergman,7.3
Sean Connery,Desmond Llewelyn,35.300000000000004
Sean Connery,Lois Maxwell,42.5
Sean Connery,John Spencer,7.4
Sean Connery,Tim Curry,7.5
Sean Connery,Martin Balsam,7.3
Sean Connery,Michael Biehn,7.4
Sean Connery,Scott Glenn,7.5
Sean Connery,Lauren Bacall,7.3
Sean Connery,William Forsythe,7.4
Sean Connery,Albert Finney,7.3
Sean Connery,Bruce Dern,7.1
Sean Connery,Brad Sullivan,7.9
Sean Connery,Joss Ackland,7.5
Sean Connery,Alec Baldwin,7.5
Sean Connery,James Earl Jones,7.5
Sean Connery,Fred Dalton Thompson,7.5
Sean Connery,Richard Jordan,7.5
Sean Connery,Courtney B. Vance,7.5
Sean Connery,Daniel Davis,7.5
Sean Connery,Peter Firth,7.5
Sean Connery,Tony Todd,7.4
Sean Connery,Kevin Costner,7.9
Sean Connery,Charles Gray,13.3
Sean Connery,Lana Wood,6.5
Sean Connery,Jill St. John,6.5
Sean Connery,Denise Perrier,6.5
Sean Connery,Jimmy Dean,6.5
Sean Connery,Bernard Lee,42.5
Sean Connery,Valerie Perrine,6.5
Sean Connery,Putter Smith,6.5
Sean Connery,Norman Burton,6.5
Sean Connery,Joseph Furst,6.5
Sean Connery,Leonard Barr,6.5
Sean Connery,Bruce Cabot,6.5
Sean Connery,Richard Widmark,7.3
Sean Connery,Bokeem Woodbine,7.4
Sean Connery,Jack Kehoe,7.9
Sean Connery,John C. McGinley,7.4
Sean Connery,Vanessa Marcil,7.4
Sean Connery,Gregory Sporleder,7.4
Sean Connery,Greg Collins,7.4
Sean Connery,Brendan Kelly,7.4
Sean Connery,Steve Harris,7.4
Sean Connery,Danny Nucci,7.4
Sean Connery,Claire Forlani,7.4
Sean Connery,Anthony Ward Clark,7.4
Sean Connery,Alan Napier,7.1
Sean Connery,William Hickey,7.7
Sean Connery,Volker Prechtel,7.7
Sean Connery,"Feodor Chaliapin, Jr.",7.7
Sean Connery,Michael Habeck,7.7
Sean Connery,Helmut Qualtinger,7.7
Sean Connery,Les Tremayne,7.7
Sean Connery,Diane Baker,7.1
Sean Connery,John Gielgud,7.3
Sean Connery,Jacqueline Bisset,7.3
Sean Connery,Jean-Pierre Cassel,7.3
Sean Connery,Patricia Clarkson,7.9
Sean Connery,Bob Simmons,29.200000000000003
Sean Connery,Garry Marshall,7.7
Sean Connery,Austin Willis,7.7
Sean Connery,Cec Linder,7.7
Sean Connery,Bill Nagy,14.5
Sean Connery,Nadja Regin,15.100000000000001
Sean Connery,Margaret Nolan,7.7
Sean Connery,Harold Sakata,7.7
Sean Connery,Tania Mallet,7.7
Sean Connery,Shirley Eaton,7.7
Sean Connery,Gert Fröbe,7.7
Sean Connery,Honor Blackman,7.7
Sean Connery,Burt Kwouk,14.5
Sean Connery,Richard Bradford,7.9
Sean Connery,Earl Cameron,6.9
Sean Connery,Louise Latham,7.1
Sean Connery,Martin Gabel,7.1
Sean Connery,Bob Sweeney,7.1
Sean Connery,Milton Selzer,7.1
Sean Connery,Mariette Hartley,7.1
Sean Connery,Henry Beckman,7.1
Sean Connery,S. John Launer,7.1
Sean Connery,Tippi Hedren,7.1
Sean Connery,George Coulouris,7.3
Sean Connery,Anthony Dawson,21.5
Sean Connery,Denis Quilley,7.3
Sean Connery,Colin Blakely,7.3
Sean Connery,Charles Martin Smith,7.9
Sean Connery,Billy Drago,7.9
Sean Connery,Vito D'Ambrosio,7.9
Sean Connery,John Barrowman,7.9
Sean Connery,Akiko Wakabayashi,6.8
Sean Connery,Mie Hama,6.8
Sean Connery,Karin Dor,6.8
Sean Connery,Tsai Chin,6.8
Sean Connery,Tetsuro Tamba,6.8
Sean Connery,David Toguri,6.8
Sean Connery,Teru Shimada,6.8
Sean Connery,Claudine Auger,6.9
Sean Connery,Adolfo Celi,6.9
Sean Connery,Luciana Paluzzi,6.9
Sean Connery,Rik Van Nutter,6.9
Sean Connery,Guy Doleman,6.9
Sean Connery,Molly Peters,6.9
Sean Connery,Martine Beswick,14.3
Sean Connery,Roland Culver,6.9
Sean Connery,Paul Stassino,6.9
Sean Connery,Rose Alba,6.9
Sean Connery,Philip Locke,6.9
Sean Connery,Suzy Kendall,6.9
Sean Connery,Jack Gwillim,6.9
Sean Connery,Wendy Hiller,7.3
Sean Connery,Michael York,7.3
Sean Connery,Joseph Wiseman,7.2
Sean Connery,Robert Shaw,7.4
Sean Connery,Zena Marshall,7.2
Sean Connery,Eunice Gayson,14.600000000000001
Sean Connery,Nikki van der Zyl,7.2
Sean Connery,John Kitzmiller,7.2
Sean Connery,Jack Lord,7.2
Sean Connery,Peter Burton,7.2
Sean Connery,Diana Coupland,7.2
Sean Connery,Ursula Andress,7.2
Sean Connery,Francis de Wolff,7.4
Sean Connery,Aliza Gur,7.4
Sean Connery,Vladek Sheybal,7.4
Sean Connery,Pedro Armendáriz,7.4
Sean Connery,Daniela Bianchi,7.4
Peter Boyle,Frances Sternhagen,6.6
Peter Boyle,Kika Markham,6.6
Peter Boyle,James Sikking,6.6
Peter Boyle,Steven Berkoff,6.6
Peter Boyle,Stuart Milligan,6.6
Peter Boyle,John Ratzenberger,6.6
Peter Boyle,Angus MacInnes,6.6
Peter Boyle,Eugene Lipinski,6.6
Peter Boyle,Victor Argo,8.2
Peter Boyle,Jodie Foster,8.2
Peter Boyle,Robert De Niro,8.2
Peter Boyle,Albert Brooks,8.2
Peter Boyle,Harvey Keitel,8.2
Peter Boyle,Frederic Forrest,6.4
Peter Boyle,Martin Scorsese,8.2
Peter Boyle,David Patrick Kelly,6.4
Peter Boyle,Marilu Henner,6.4
Peter Boyle,Richard Bradford,6.4
Peter Boyle,Roy Kinnear,6.4
Peter Boyle,Sylvia Sidney,6.4
Peter Boyle,R.G. Armstrong,6.4
Peter Boyle,Diahnne Abbott,8.2
Peter Boyle,Cybill Shepherd,8.2
Peter Boyle,Leonard Harris,8.2
Frances Sternhagen,Kika Markham,6.6
Frances Sternhagen,James Sikking,6.6
Frances Sternhagen,Steven Berkoff,6.6
Frances Sternhagen,Stuart Milligan,6.6
Frances Sternhagen,John Ratzenberger,6.6
Frances Sternhagen,Angus MacInnes,6.6
Frances Sternhagen,Eugene Lipinski,6.6
Frances Sternhagen,Andre Braugher,7.1
Frances Sternhagen,Nathan Gamble,7.1
Frances Sternhagen,Buck Taylor,7.1
Frances Sternhagen,Andrew Stahl,7.1
Frances Sternhagen,Jackson Hurst,7.1
Frances Sternhagen,David Jensen,7.1
Frances Sternhagen,Chris Owen,7.1
Frances Sternhagen,Jeffrey DeMunn,7.1
Frances Sternhagen,Samuel Witwer,7.1
Frances Sternhagen,William Sadler,7.1
Frances Sternhagen,Alexa Davalos,7.1
Frances Sternhagen,Marcia Gay Harden,7.1
Frances Sternhagen,Laurie Holden,7.1
Frances Sternhagen,Toby Jones,7.1
Frances Sternhagen,Thomas Jane,7.1
Frances Sternhagen,James Caan,7.8
Frances Sternhagen,Graham Jarvis,7.8
Frances Sternhagen,Lauren Bacall,7.8
Frances Sternhagen,Richard Farnsworth,7.8
Frances Sternhagen,Kathy Bates,7.8
Frances Sternhagen,Rob Reiner,7.8
Kika Markham,James Sikking,6.6
Kika Markham,Steven Berkoff,6.6
Kika Markham,Stuart Milligan,6.6
Kika Markham,John Ratzenberger,6.6
Kika Markham,Angus MacInnes,6.6
Kika Markham,Eugene Lipinski,6.6
James Sikking,Steven Berkoff,6.6
James Sikking,Stuart Milligan,6.6
James Sikking,John Ratzenberger,6.6
James Sikking,Angus MacInnes,6.6
James Sikking,Eugene Lipinski,6.6
James Sikking,Lee Marvin,7.3
James Sikking,John Lithgow,6.6
James Sikking,Julia Roberts,6.6
James Sikking,Denzel Washington,6.6
James Sikking,Sam Shepard,6.6
James Sikking,Gene Hackman,6.5
James Sikking,Jake Weber,6.6
James Sikking,M. Emmet Walsh,6.5
James Sikking,J. T. Walsh,6.5
James Sikking,Stanley Tucci,6.6
James Sikking,Anne Archer,6.5
James Sikking,John Vernon,7.3
James Sikking,Keenan Wynn,7.3
James Sikking,Angie Dickinson,7.3
James Sikking,Carroll O'Connor,7.3
James Sikking,Lloyd Bochner,7.3
James Sikking,Michael Strong,7.3
James Sikking,Sharon Acker,7.3
James Sikking,Sandy Warner,7.3
James Sikking,William Atherton,6.6
James Sikking,Tony Goldwyn,6.6
James Sikking,Robert Culp,6.6
James Sikking,John Heard,6.6
James Sikking,Hume Cronyn,6.6
James Sikking,Cynthia Nixon,6.6
James Sikking,Nigel Bennett,6.5
Steven Berkoff,Stuart Milligan,6.6
Steven Berkoff,John Ratzenberger,6.6
Steven Berkoff,Angus MacInnes,6.6
Steven Berkoff,Eugene Lipinski,6.6
Steven Berkoff,Joely Richardson,7.8
Steven Berkoff,Ronny Cox,7.3
Steven Berkoff,Stephen Elliott,7.3
Steven Berkoff,Walter Gotell,6.5
Steven Berkoff,Sylvester Stallone,6.5
Steven Berkoff,Stellan Skarsgård,7.8
Steven Berkoff,John Ashton,7.3
Steven Berkoff,Daniel Craig,7.8
Steven Berkoff,Roger Moore,6.5
Steven Berkoff,Desmond Llewelyn,6.5
Steven Berkoff,Lois Maxwell,6.5
Steven Berkoff,Geoffrey Keen,6.5
Steven Berkoff,James Russo,7.3
Steven Berkoff,Embeth Davidtz,7.8
Steven Berkoff,George Cheung,6.5
Steven Berkoff,Eddie Murphy,7.3
Steven Berkoff,Judge Reinhold,7.3
Steven Berkoff,Lisa Eilbacher,7.3
Steven Berkoff,Jonathan Banks,7.3
Steven Berkoff,Gil Hill,7.3
