Source,Target,Weight
Richard Edson,Louie Anderson,7.8
Richard Edson,Tony Longo,6.8
Richard Edson,Larry Flash Jenkins,7.8
Richard Edson,Salli Richardson,7.4
Richard Edson,Nicole Sullivan,7.4
Richard Edson,Matthew Broderick,7.8
Richard Edson,Alan Ruck,7.8
Richard Edson,Mia Sara,7.8
Richard Edson,Jennifer Grey,7.8
Richard Edson,Cindy Pickett,7.8
Richard Edson,Lyman Ward,7.8
Richard Edson,Edie McClurg,7.8
Richard Edson,Del Close,7.8
Richard Edson,Virginia Capers,7.8
Richard Edson,Kristy Swanson,7.8
Richard Edson,Lara Flynn Boyle,7.8
Richard Edson,Mike Starr,7.4
Richard Edson,David Johansen,6.8
Richard Edson,Obba Babatunde,7.4
Richard Edson,Robbie Coltrane,6.8
Richard Edson,Noble Willingham,7.3
Richard Edson,David Schramm,6.8
Richard Edson,John Roselius,6.8
Richard Edson,Allen Garfield,6.8
Richard Edson,Bruno Kirby,7.3
Richard Edson,Chintara Sukapatana,7.3
Richard Edson,Floyd Vivino,7.3
Richard Edson,Brian McKnight,7.4
Richard Edson,Michael Jai White,7.4
Richard Edson,Tommy Davidson,7.4
Richard Edson,Buddy Lewis,7.4
Richard Edson,Phil Morris,7.4
Richard Edson,Mykelti Williamson,7.4
Richard Edson,Roger Yuan,7.4
Richard Edson,Al Vicente,7.4
John Lurie,Eszter Balint,7.4
John Lurie,Sara Driver,7.4
Eszter Balint,Sara Driver,7.4
Eszter Balint,Samuel L. Jackson,7.1
Eszter Balint,Steve Buscemi,7.1
Eszter Balint,Anthony LaPaglia,7.1
Eszter Balint,Seymour Cassel,7.1
Eszter Balint,Mark Boone Junior,7.1
Eszter Balint,Chloë Sevigny,7.1
Eszter Balint,Carol Kane,7.1
Eszter Balint,Michael Imperioli,7.1
Eszter Balint,Mimi Rogers,7.1
Eszter Balint,Debi Mazar,7.1
Eszter Balint,Daniel Baldwin,7.1
Eszter Balint,Elizabeth Bracco,7.1
Tom Hollander,Billy Crudup,7.1
Tom Hollander,Claire Danes,7.1
Tom Hollander,Rupert Everett,7.1
Tom Hollander,Zoe Tapper,7.1
Tom Hollander,Tom Wilkinson,7.1
Tom Hollander,Alice Eve,7.1
Tom Hollander,Ben Chaplin,7.1
Tom Hollander,Hugh Bonneville,7.1
Tom Hollander,Edward Fox,7.1
Tom Hollander,Richard Griffiths,7.1
Tom Hollander,Russell Crowe,6.9
Tom Hollander,Marion Cotillard,6.9
Tom Hollander,Abbie Cornish,6.9
Tom Hollander,Kenneth Cranham,6.9
Tom Hollander,Richard Coyle,6.9
Tom Hollander,Daniel Mays,6.9
Tom Hollander,Albert Finney,6.9
Tom Hollander,Freddie Highmore,6.9
Tom Hollander,Didier Bourdon,6.9
Tom Hollander,Archie Panjabi,6.9
Tom Hollander,Isabelle Candelier,6.9
Tom Hollander,Rafe Spall,6.9
Tom Hollander,Johnny Depp,7.1
Tom Hollander,Bill Nighy,7.1
Tom Hollander,Emily Watson,7.2
Tom Hollander,Peter Capaldi,7.4
Tom Hollander,Kelly Macdonald,7.2
Tom Hollander,Geoffrey Rush,7.1
Tom Hollander,Maggie Smith,7.2
Tom Hollander,Kristin Scott Thomas,7.2
Tom Hollander,Mimi Kennedy,7.4
Tom Hollander,Alex MacQueen,7.4
Tom Hollander,Martin Klebba,7.1
Tom Hollander,Bob Balaban,7.2
Tom Hollander,Richard E. Grant,7.2
Tom Hollander,Anna Chlumsky,7.4
Tom Hollander,Jonathan Pryce,7.1
Tom Hollander,Helen Mirren,7.2
Tom Hollander,Stephen Fry,7.2
Tom Hollander,Enzo Cilenti,7.4
Tom Hollander,Michael Gambon,7.2
Tom Hollander,Gina McKee,7.4
Tom Hollander,Chris Addison,7.4
Tom Hollander,David Rasche,7.4
Tom Hollander,James Gandolfini,7.4
Tom Hollander,Steve Coogan,7.4
Tom Hollander,Paul Higgins,7.4
Tom Hollander,Chizzy Akudolu,7.4
Tom Hollander,Olivia Poulet,7.4
Tom Hollander,Eileen Atkins,7.2
Tom Hollander,Jack Davenport,7.1
Tom Hollander,Claudie Blakley,7.2
Tom Hollander,Jeremy Northam,7.2
Tom Hollander,Stellan Skarsgård,7.1
Tom Hollander,Orlando Bloom,7.1
Tom Hollander,Keira Knightley,7.1
Tom Hollander,Lee Arenberg,7.1
Tom Hollander,Mackenzie Crook,7.1
Tom Hollander,Kevin McNally,7.1
Tom Hollander,David Bailie,7.1
Tom Hollander,Naomie Harris,7.1
Tom Hollander,David Schofield,7.1
Tom Hollander,Chow Yun-Fat,7.1
Tom Hollander,Vanessa Branch,7.1
Tom Hollander,Keith Richards,7.1
Tom Hollander,Greg Ellis,7.1
Tom Hollander,Ryan Phillippe,7.2
Tom Hollander,James Wilby,7.2
Tom Hollander,Laurence Fox,7.2
Tom Hollander,Trent Ford,7.2
Tom Hollander,Clive Owen,7.2
Tom Hollander,Alan Bates,7.2
Tom Hollander,Derek Jacobi,7.2
Tom Hollander,Sophie Thompson,7.2
Tom Hollander,Camilla Rutherford,7.2
Tom Hollander,Charles Dance,7.2
Tom Hollander,Geraldine Somerville,7.2
Billy Crudup,Claire Danes,7.1
Billy Crudup,Rupert Everett,7.1
Billy Crudup,Zoe Tapper,7.1
Billy Crudup,Tom Wilkinson,7.1
Billy Crudup,Alice Eve,7.1
Billy Crudup,Ben Chaplin,7.1
Billy Crudup,Hugh Bonneville,7.1
Billy Crudup,Edward Fox,7.1
Billy Crudup,Richard Griffiths,7.1
Billy Crudup,Marion Cotillard,8.0
Billy Crudup,Albert Finney,8.0
Billy Crudup,Gaby Hoffmann,6.7
Billy Crudup,Drew Barrymore,6.7
Billy Crudup,Julia Roberts,6.7
Billy Crudup,Steve Buscemi,8.0
Billy Crudup,Woody Allen,6.7
Billy Crudup,Danny DeVito,8.0
Billy Crudup,Missi Pyle,8.0
Billy Crudup,Alan Alda,6.7
Billy Crudup,Edward Norton,6.7
Billy Crudup,Natasha Lyonne,6.7
Billy Crudup,Natalie Portman,6.7
Billy Crudup,Lukas Haas,6.7
Billy Crudup,Goldie Hawn,6.7
Billy Crudup,Tim Roth,6.7
Billy Crudup,David Ogden Stiers,6.7
Billy Crudup,Alison Lohman,8.0
Billy Crudup,Helena Bonham Carter,8.0
Billy Crudup,Miley Cyrus,8.0
Billy Crudup,Jessica Lange,8.0
Billy Crudup,Ewan McGregor,8.0
Billy Crudup,Deep Roy,8.0
Billy Crudup,Loudon Wainwright III,8.0
Billy Crudup,Robert Guillaume,8.0
Billy Crudup,Billy Redden,8.0
Billy Crudup,Hailey Anne Nelson,8.0
Billy Crudup,David Denman,8.0
Billy Crudup,Matthew McGrory,8.0
Claire Danes,Rupert Everett,7.1
Claire Danes,Zoe Tapper,7.1
Claire Danes,Tom Wilkinson,7.1
Claire Danes,Alice Eve,7.1
Claire Danes,Ben Chaplin,7.1
Claire Danes,Hugh Bonneville,7.1
Claire Danes,Edward Fox,7.1
Claire Danes,Richard Griffiths,7.1
Claire Danes,Bill Pullman,6.9
Claire Danes,Rory Culkin,6.9
Claire Danes,Susan Sarandon,6.9
Claire Danes,Jeff Goldblum,6.9
Claire Danes,Cynthia Nixon,6.9
Claire Danes,Jim Gaffigan,6.9
Claire Danes,Kieran Culkin,6.9
Claire Danes,Jared Harris,6.9
Claire Danes,Amanda Peet,6.9
Claire Danes,Ryan Phillippe,6.9
Claire Danes,Peter Anthony Tambakis,6.9
Claire Danes,Bill Irwin,6.9
Claire Danes,Kathleen Gati,6.9
Claire Danes,Celia Weston,6.9
Rupert Everett,Zoe Tapper,7.1
Rupert Everett,Tom Wilkinson,13.899999999999999
Rupert Everett,Alice Eve,7.1
Rupert Everett,Ben Chaplin,7.1
Rupert Everett,Hugh Bonneville,7.1
Rupert Everett,Edward Fox,13.899999999999999
Rupert Everett,Richard Griffiths,7.1
Rupert Everett,Mike Myers,7.3
Rupert Everett,Bill Nighy,6.7
Rupert Everett,Reese Witherspoon,6.8
Rupert Everett,Cameron Diaz,7.3
Rupert Everett,Emily Blunt,6.7
Rupert Everett,John Cleese,7.3
Rupert Everett,Adrian Scarborough,7.2
Rupert Everett,Minnie Driver,6.8
Rupert Everett,Eddie Murphy,7.3
Rupert Everett,Joan Rivers,7.3
Rupert Everett,Julianne Moore,6.8
Rupert Everett,Amanda Donohoe,7.2
Rupert Everett,Julie Andrews,7.3
Rupert Everett,Rupert Graves,7.2
Rupert Everett,Ian Holm,7.2
Rupert Everett,Peter Vaughan,6.8
Rupert Everett,Helen Mirren,7.2
Rupert Everett,Cate Blanchett,6.8
Rupert Everett,Duncan Duff,6.7
Rupert Everett,Rupert Grint,6.7
Rupert Everett,Eileen Atkins,6.7
Rupert Everett,Martin Freeman,6.7
Rupert Everett,Gregor Fisher,6.7
Rupert Everett,Geoff Bell,6.7
Rupert Everett,Rory Kinnear,6.7
Rupert Everett,James O'Donnell,6.7
Rupert Everett,Graham Seed,6.7
Rupert Everett,Conrad Vernon,7.3
Rupert Everett,Cody Cameron,7.3
Rupert Everett,Lindsay Duncan,6.8
Rupert Everett,Judi Dench,6.8
Rupert Everett,Jeremy Northam,6.8
Rupert Everett,John Wood,14.0
Rupert Everett,Simon Russell Beale,6.8
Rupert Everett,Nickolas Grace,6.8
Rupert Everett,Jennifer Saunders,7.3
Rupert Everett,Antonio Banderas,7.3
Rupert Everett,Anna Massey,6.8
Rupert Everett,Julian Rhind-Tutt,7.2
Rupert Everett,Colin Firth,6.8
Rupert Everett,Frances O'Connor,6.8
Rupert Everett,Patrick Godfrey,6.8
Rupert Everett,Charles Kay,6.8
Rupert Everett,Kiera Chaplin,6.8
Rupert Everett,Jim Carter,7.2
Rupert Everett,Kelly Asbury,7.3
Rupert Everett,Larry King,7.3
Rupert Everett,Geoffrey Palmer,7.2
Rupert Everett,Nigel Hawthorne,7.2
Rupert Everett,Anthony Calf,7.2
Rupert Everett,Julian Wadham,7.2
Zoe Tapper,Tom Wilkinson,7.1
Zoe Tapper,Alice Eve,7.1
Zoe Tapper,Ben Chaplin,7.1
Zoe Tapper,Hugh Bonneville,7.1
Zoe Tapper,Edward Fox,7.1
Zoe Tapper,Richard Griffiths,7.1
Tom Wilkinson,Alice Eve,7.1
Tom Wilkinson,Ben Chaplin,7.1
Tom Wilkinson,Hugh Bonneville,7.1
Tom Wilkinson,Edward Fox,13.899999999999999
Tom Wilkinson,Richard Griffiths,7.1
Tom Wilkinson,Stephen Blackehart,7.0
Tom Wilkinson,Reese Witherspoon,6.8
Tom Wilkinson,Chris Tucker,7.0
Tom Wilkinson,Mark Strong,7.2
Tom Wilkinson,Jeremy Piven,7.2
Tom Wilkinson,Elizabeth Peña,7.0
Tom Wilkinson,Philip Baker Hall,7.0
Tom Wilkinson,Nonso Anozie,7.2
Tom Wilkinson,Mark Addy,7.2
Tom Wilkinson,Tzi Ma,7.0
Tom Wilkinson,Ken Leung,7.0
Tom Wilkinson,Jackie Chan,7.0
Tom Wilkinson,Michael Chow,7.0
Tom Wilkinson,Chris Penn,7.0
Tom Wilkinson,George Cheung,7.0
Tom Wilkinson,Mark Rolston,7.0
Tom Wilkinson,Clifton Powell,7.0
Tom Wilkinson,Rex Linn,7.0
Tom Wilkinson,Matthew Barry,7.0
Tom Wilkinson,Zhang Jingchu,7.0
Tom Wilkinson,Youki Kudoh,7.0
Tom Wilkinson,Hiroyuki Sanada,7.0
Tom Wilkinson,Noémie Lenoir,7.0
Tom Wilkinson,Max von Sydow,7.0
Tom Wilkinson,Roselyn Sanchez,7.0
Tom Wilkinson,John Lone,7.0
Tom Wilkinson,Yvan Attal,7.0
Tom Wilkinson,Stanley DeSantis,7.0
Tom Wilkinson,John Hawkes,7.0
Tom Wilkinson,Christine Ng,7.0
Tom Wilkinson,Robert Carlyle,7.2
Tom Wilkinson,William Snape,7.2
Tom Wilkinson,Steve Huison,7.2
Tom Wilkinson,Paul Barber,7.2
Tom Wilkinson,Hugo Speer,7.2
Tom Wilkinson,Lesley Sharp,7.2
Tom Wilkinson,Emily Woof,7.2
Tom Wilkinson,Dave Hill,7.2
Tom Wilkinson,Bruce Jones,7.2
Tom Wilkinson,Gemma Arterton,7.2
Tom Wilkinson,Judi Dench,6.8
Tom Wilkinson,Jimi Mistry,7.2
Tom Wilkinson,Tom Hardy,7.2
Tom Wilkinson,Jamie Campbell Bower,7.2
Tom Wilkinson,Karel Roden,7.2
Tom Wilkinson,Toby Kebbell,7.2
Tom Wilkinson,Ludacris,7.2
Tom Wilkinson,Idris Elba,7.2
Tom Wilkinson,Gerard Butler,7.2
Tom Wilkinson,Thandie Newton,7.2
Tom Wilkinson,Anna Massey,6.8
Tom Wilkinson,Colin Firth,6.8
Tom Wilkinson,Frances O'Connor,6.8
Tom Wilkinson,Patrick Godfrey,6.8
Tom Wilkinson,Charles Kay,6.8
Tom Wilkinson,Kiera Chaplin,6.8
Alice Eve,Ben Chaplin,7.1
Alice Eve,Hugh Bonneville,7.1
Alice Eve,Edward Fox,7.1
Alice Eve,Richard Griffiths,7.1
Alice Eve,Rip Torn,6.8
Alice Eve,Emma Thompson,6.8
Alice Eve,Michael Stuhlbarg,6.8
Alice Eve,Bill Hader,6.8
Alice Eve,Jemaine Clement,6.8
Alice Eve,Tommy Lee Jones,6.8
Alice Eve,Will Smith,6.8
Alice Eve,Josh Brolin,6.8
Alice Eve,Nicole Scherzinger,6.8
Alice Eve,Keone Young,6.8
Ben Chaplin,Hugh Bonneville,7.1
Ben Chaplin,Edward Fox,7.1
Ben Chaplin,Richard Griffiths,7.1
Hugh Bonneville,Edward Fox,7.1
Hugh Bonneville,Richard Griffiths,7.1
Hugh Bonneville,Julia Roberts,7.2
Hugh Bonneville,Alec Baldwin,7.2
Hugh Bonneville,Hugh Grant,7.2
Hugh Bonneville,Gina McKee,7.2
Hugh Bonneville,Rhys Ifans,7.2
Hugh Bonneville,Henry Goodman,7.2
Hugh Bonneville,Tim McInnerny,7.2
Hugh Bonneville,Emily Mortimer,7.2
Hugh Bonneville,Mischa Barton,7.2
Hugh Bonneville,Clarke Peters,7.2
Hugh Bonneville,Richard McCabe,7.2
Hugh Bonneville,John Shrapnel,7.2
Hugh Bonneville,Julian Rhind-Tutt,7.2
Hugh Bonneville,Roger Frost,7.2
Hugh Bonneville,Lorelei King,7.2
Hugh Bonneville,James Dreyfus,7.2
Hugh Bonneville,Samuel West,7.2
Hugh Bonneville,Dylan Moran,7.2
Hugh Bonneville,Emma Chambers,7.2
Edward Fox,Richard Griffiths,7.1
Edward Fox,Reese Witherspoon,6.8
Edward Fox,Judi Dench,6.8
Edward Fox,Anna Massey,6.8
Edward Fox,Colin Firth,6.8
Edward Fox,Frances O'Connor,6.8
Edward Fox,Patrick Godfrey,6.8
Edward Fox,Charles Kay,6.8
Edward Fox,Kiera Chaplin,6.8
Richard Griffiths,Sam Rockwell,6.7
Richard Griffiths,Bill Nighy,6.7
Richard Griffiths,Leslie Phillips,7.1
Richard Griffiths,Bill Bailey,6.7
Richard Griffiths,Clive Merrison,6.8
Richard Griffiths,Samuel Anderson,6.8
Richard Griffiths,James Corden,6.8
Richard Griffiths,Stephen Campbell Moore,6.8
Richard Griffiths,Frances de la Tour,6.8
Richard Griffiths,Andrew Knott,6.8
Richard Griffiths,Russell Tovey,6.8
Richard Griffiths,Jamie Parker,6.8
Richard Griffiths,Dominic Cooper,6.8
Richard Griffiths,Samuel Barnett,6.8
Richard Griffiths,Sacha Dhawan,6.8
Richard Griffiths,Penelope Wilton,6.8
Richard Griffiths,Adrian Scarborough,6.8
Richard Griffiths,Georgia Taylor,6.8
Richard Griffiths,Jason Schwartzman,6.7
Richard Griffiths,Helen Mirren,6.7
Richard Griffiths,Stephen Fry,6.7
Richard Griffiths,John Malkovich,6.7
Richard Griffiths,Zooey Deschanel,6.7
Richard Griffiths,Martin Freeman,6.7
Richard Griffiths,Alan Rickman,6.7
Richard Griffiths,Vanessa Redgrave,7.1
Richard Griffiths,Peter O'Toole,7.1
Richard Griffiths,Mos Def,6.7
Richard Griffiths,Warwick Davis,6.7
Richard Griffiths,Peter Burroughs,6.7
Richard Griffiths,Lolita Chakrabarti,7.1
Richard Griffiths,Ashley Madekwe,7.1
Richard Griffiths,Anna Chancellor,6.7
Richard Griffiths,Jack Stanley,6.7
Richard Griffiths,Dominique Jackson,6.7
Richard Griffiths,Su Elliott,6.7
Stanley Unwin,Dick Van Dyke,6.9
Stanley Unwin,Sally Ann Howes,6.9
Stanley Unwin,Lionel Jeffries,6.9
Stanley Unwin,Gert Fröbe,6.9
Stanley Unwin,Anna Quayle,6.9
Stanley Unwin,Benny Hill,6.9
Stanley Unwin,James Robertson Justice,6.9
Stanley Unwin,Robert Helpmann,6.9
Stanley Unwin,Adrian Hall,6.9
Stanley Unwin,Barbara Windsor,6.9
Stanley Unwin,Davy Kaye,6.9
Stanley Unwin,Alexander Doré,6.9
Stanley Unwin,Bernard Spear,6.9
Stanley Unwin,Peter Arne,6.9
Stanley Unwin,Desmond Llewelyn,6.9
Stanley Unwin,Heather Ripley,6.9
Dick Van Dyke,Sally Ann Howes,6.9
Dick Van Dyke,Lionel Jeffries,6.9
Dick Van Dyke,Gert Fröbe,6.9
Dick Van Dyke,Anna Quayle,6.9
Dick Van Dyke,Benny Hill,6.9
Dick Van Dyke,James Robertson Justice,6.9
Dick Van Dyke,Robert Helpmann,6.9
Dick Van Dyke,Adrian Hall,6.9
Dick Van Dyke,Barbara Windsor,6.9
Dick Van Dyke,Davy Kaye,6.9
Dick Van Dyke,Alexander Doré,6.9
Dick Van Dyke,Bernard Spear,6.9
Dick Van Dyke,Peter Arne,6.9
Dick Van Dyke,Desmond Llewelyn,6.9
Dick Van Dyke,Heather Ripley,6.9
Dick Van Dyke,Karen Dotrice,7.8
Dick Van Dyke,David Tomlinson,7.8
Dick Van Dyke,Julie Andrews,7.8
Dick Van Dyke,Reta Shaw,7.8
Dick Van Dyke,Hermione Baddeley,7.8
Dick Van Dyke,Glynis Johns,7.8
Dick Van Dyke,Elsa Lanchester,7.8
Dick Van Dyke,Matthew Garber,7.8
Sally Ann Howes,Lionel Jeffries,6.9
Sally Ann Howes,Gert Fröbe,6.9
Sally Ann Howes,Anna Quayle,6.9
Sally Ann Howes,Benny Hill,6.9
Sally Ann Howes,James Robertson Justice,6.9
Sally Ann Howes,Robert Helpmann,6.9
Sally Ann Howes,Adrian Hall,6.9
Sally Ann Howes,Barbara Windsor,6.9
Sally Ann Howes,Davy Kaye,6.9
Sally Ann Howes,Alexander Doré,6.9
Sally Ann Howes,Bernard Spear,6.9
Sally Ann Howes,Peter Arne,6.9
Sally Ann Howes,Desmond Llewelyn,6.9
Sally Ann Howes,Heather Ripley,6.9
Lionel Jeffries,Gert Fröbe,6.9
Lionel Jeffries,Anna Quayle,6.9
Lionel Jeffries,Benny Hill,6.9
Lionel Jeffries,James Robertson Justice,6.9
Lionel Jeffries,Robert Helpmann,6.9
Lionel Jeffries,Adrian Hall,6.9
Lionel Jeffries,Barbara Windsor,6.9
Lionel Jeffries,Davy Kaye,6.9
Lionel Jeffries,Alexander Doré,6.9
Lionel Jeffries,Bernard Spear,6.9
Lionel Jeffries,Peter Arne,6.9
Lionel Jeffries,Desmond Llewelyn,6.9
Lionel Jeffries,Heather Ripley,6.9
Gert Fröbe,Anna Quayle,6.9
Gert Fröbe,Benny Hill,6.9
Gert Fröbe,James Robertson Justice,6.9
Gert Fröbe,Robert Helpmann,6.9
Gert Fröbe,Adrian Hall,6.9
Gert Fröbe,Barbara Windsor,6.9
Gert Fröbe,Davy Kaye,6.9
Gert Fröbe,Alexander Doré,6.9
Gert Fröbe,Bernard Spear,6.9
Gert Fröbe,Peter Arne,6.9
Gert Fröbe,Desmond Llewelyn,6.9
Gert Fröbe,Heather Ripley,6.9
Anna Quayle,Benny Hill,6.9
Anna Quayle,James Robertson Justice,6.9
Anna Quayle,Robert Helpmann,6.9
Anna Quayle,Adrian Hall,6.9
Anna Quayle,Barbara Windsor,6.9
Anna Quayle,Davy Kaye,6.9
Anna Quayle,Alexander Doré,6.9
Anna Quayle,Bernard Spear,6.9
Anna Quayle,Peter Arne,6.9
Anna Quayle,Desmond Llewelyn,6.9
Anna Quayle,Heather Ripley,6.9
Benny Hill,James Robertson Justice,6.9
Benny Hill,Robert Helpmann,6.9
Benny Hill,Adrian Hall,6.9
Benny Hill,Barbara Windsor,6.9
Benny Hill,Davy Kaye,6.9
Benny Hill,Alexander Doré,6.9
Benny Hill,Bernard Spear,6.9
Benny Hill,Peter Arne,6.9
Benny Hill,Desmond Llewelyn,6.9
Benny Hill,Heather Ripley,6.9
James Robertson Justice,Robert Helpmann,6.9
James Robertson Justice,Adrian Hall,6.9
James Robertson Justice,Barbara Windsor,6.9
James Robertson Justice,Davy Kaye,6.9
James Robertson Justice,Alexander Doré,6.9
James Robertson Justice,Bernard Spear,6.9
James Robertson Justice,Peter Arne,6.9
James Robertson Justice,Desmond Llewelyn,6.9
James Robertson Justice,Heather Ripley,6.9
Robert Helpmann,Adrian Hall,6.9
Robert Helpmann,Barbara Windsor,6.9
Robert Helpmann,Davy Kaye,6.9
Robert Helpmann,Alexander Doré,6.9
Robert Helpmann,Bernard Spear,6.9
Robert Helpmann,Peter Arne,6.9
Robert Helpmann,Desmond Llewelyn,6.9
Robert Helpmann,Heather Ripley,6.9
Adrian Hall,Barbara Windsor,6.9
Adrian Hall,Davy Kaye,6.9
Adrian Hall,Alexander Doré,6.9
Adrian Hall,Bernard Spear,6.9
Adrian Hall,Peter Arne,6.9
Adrian Hall,Desmond Llewelyn,6.9
Adrian Hall,Heather Ripley,6.9
Barbara Windsor,Davy Kaye,6.9
Barbara Windsor,Alexander Doré,6.9
Barbara Windsor,Bernard Spear,6.9
Barbara Windsor,Peter Arne,6.9
Barbara Windsor,Desmond Llewelyn,6.9
Barbara Windsor,Heather Ripley,6.9
Davy Kaye,Alexander Doré,6.9
Davy Kaye,Bernard Spear,6.9
Davy Kaye,Peter Arne,6.9
Davy Kaye,Desmond Llewelyn,6.9
Davy Kaye,Heather Ripley,6.9
Alexander Doré,Bernard Spear,6.9
Alexander Doré,Peter Arne,6.9
Alexander Doré,Desmond Llewelyn,6.9
Alexander Doré,Heather Ripley,6.9
Bernard Spear,Peter Arne,6.9
Bernard Spear,Desmond Llewelyn,6.9
Bernard Spear,Heather Ripley,6.9
Peter Arne,Desmond Llewelyn,6.9
Peter Arne,Heather Ripley,6.9
Peter Arne,Julie Andrews,7.6
Peter Arne,Peter Sellers,7.0
Peter Arne,Alex Karras,7.6
Peter Arne,Lesley Ann Warren,7.6
Peter Arne,John Rhys-Davies,7.6
Peter Arne,Robert Preston,7.6
Peter Arne,James Garner,7.6
Peter Arne,Christopher Plummer,7.0
Peter Arne,Herbert Lom,7.0
Peter Arne,Burt Kwouk,7.0
Peter Arne,André Maranne,7.0
Peter Arne,Catherine Schell,7.0
Peter Arne,Peter Jeffrey,7.0
Peter Arne,David Lodge,7.0
Peter Arne,Victor Spinetti,7.0
Peter Arne,John Bluthal,7.0
Peter Arne,Grégoire Aslan,7.0
Peter Arne,Graham Stark,7.0
Peter Arne,Eric Pohlmann,7.0
Desmond Llewelyn,Heather Ripley,6.9
Summer Glau,Nathan Fillion,7.8
Summer Glau,Gina Torres,7.8
Summer Glau,Alan Tudyk,7.8
Summer Glau,Morena Baccarin,7.8
Summer Glau,Adam Baldwin,7.8
Summer Glau,Jewel Staite,7.8
Summer Glau,Sean Maher,7.8
Summer Glau,Chiwetel Ejiofor,7.8
Summer Glau,Ron Glass,7.8
Summer Glau,David Krumholtz,7.8
Summer Glau,Michael Hitchcock,7.8
Summer Glau,Tamara Taylor,7.8
Summer Glau,Nectar Rose,7.8
Nathan Fillion,Gina Torres,7.8
Nathan Fillion,Alan Tudyk,7.8
Nathan Fillion,Morena Baccarin,7.8
Nathan Fillion,Adam Baldwin,7.8
Nathan Fillion,Jewel Staite,7.8
Nathan Fillion,Sean Maher,7.8
Nathan Fillion,Chiwetel Ejiofor,7.8
Nathan Fillion,Ron Glass,7.8
Nathan Fillion,David Krumholtz,7.8
Nathan Fillion,Michael Hitchcock,7.8
Nathan Fillion,Tamara Taylor,7.8
Nathan Fillion,Nectar Rose,7.8
Nathan Fillion,Rainn Wilson,6.7
Nathan Fillion,Ellen Page,6.7
Nathan Fillion,Liv Tyler,6.7
Nathan Fillion,Kevin Bacon,6.7
Nathan Fillion,Gregg Henry,6.7
Nathan Fillion,Michael Rooker,6.7
Nathan Fillion,Andre Royo,6.7
Nathan Fillion,Sean Gunn,6.7
Nathan Fillion,Stephen Blackehart,6.7
Nathan Fillion,Don Mac,6.7
Nathan Fillion,Linda Cardellini,6.7
Nathan Fillion,Gerardo Davila,6.7
Nathan Fillion,James Gunn,6.7
Nathan Fillion,Mikaela Hoover,6.7
Nathan Fillion,Nick (Nicholas) Holmes,6.7
Nathan Fillion,Mollie Milligan,6.7
Nathan Fillion,Zach Gilford,6.7
Nathan Fillion,William Katt,6.7
Nathan Fillion,Keri Russell,7.0
Nathan Fillion,Cheryl Hines,7.0
Nathan Fillion,Jeremy Sisto,7.0
Nathan Fillion,Andy Griffith,7.0
Nathan Fillion,Adrienne Shelly,7.0
Nathan Fillion,Eddie Jemison,7.0
Nathan Fillion,Lew Temple,7.0
Nathan Fillion,Darby Stanchfield,7.0
Nathan Fillion,Lauri Johnson,7.0
Nathan Fillion,Sarah Hunley,7.0
Nathan Fillion,Nathan Dean,7.0
Gina Torres,Alan Tudyk,7.8
Gina Torres,Morena Baccarin,7.8
Gina Torres,Adam Baldwin,7.8
Gina Torres,Jewel Staite,7.8
Gina Torres,Sean Maher,7.8
