Source,Target,Weight
Dustin Hoffman,Johnny Depp,7.7
Dustin Hoffman,Paul Giamatti,7.3
Dustin Hoffman,Macha Grenon,7.3
Dustin Hoffman,Paul Gross,7.3
Dustin Hoffman,Mark Camacho,7.3
Dustin Hoffman,Paula Jean Hixson,7.3
Dustin Hoffman,Mark Addy,7.3
Dustin Hoffman,Scott Speedman,7.3
Dustin Hoffman,Rachelle Lefevre,7.3
Dustin Hoffman,Saul Rubinek,7.3
Dustin Hoffman,Rosamund Pike,7.3
Dustin Hoffman,Anna Hopkins,7.3
Dustin Hoffman,Bruce Greenwood,7.3
Dustin Hoffman,Jake Hoffman,7.3
Dustin Hoffman,Harvey Atkin,7.3
Dustin Hoffman,Julie Christie,7.7
Dustin Hoffman,Jacques Marin,7.4
Dustin Hoffman,Roy Scheider,7.4
Dustin Hoffman,Laurence Olivier,7.4
Dustin Hoffman,William Devane,7.4
Dustin Hoffman,Marthe Keller,7.4
Dustin Hoffman,Richard Bright,7.4
Dustin Hoffman,Fritz Weaver,7.4
Dustin Hoffman,Tito Goya,7.4
Dustin Hoffman,Jack Warden,7.9
Dustin Hoffman,Joe Seneca,7.8
Dustin Hoffman,Jason Robards,7.9
Dustin Hoffman,Geena Davis,7.4
Dustin Hoffman,Brenda Vaccaro,7.8
Dustin Hoffman,Jon Voight,7.8
Dustin Hoffman,Sylvia Miles,7.8
Dustin Hoffman,John McGiver,7.8
Dustin Hoffman,Barnard Hughes,7.8
Dustin Hoffman,Ruth White,7.8
Dustin Hoffman,Jennifer Salt,7.8
Dustin Hoffman,Gilman Rankin,7.8
Dustin Hoffman,Bob Balaban,7.8
Dustin Hoffman,Viva,7.8
Dustin Hoffman,Ultra Violet,7.8
Dustin Hoffman,Paul Morrissey,7.8
Dustin Hoffman,Susan Bottomly,7.8
Dustin Hoffman,Ron Lundy,7.8
Dustin Hoffman,Sandy Duncan,7.8
Dustin Hoffman,Murray Hamilton,8.0
Dustin Hoffman,F. Murray Abraham,7.9
Dustin Hoffman,Teri Garr,7.4
Dustin Hoffman,Bill Murray,7.4
Dustin Hoffman,Meryl Streep,7.8
Dustin Hoffman,Victor Jory,8.0
Dustin Hoffman,Robert Redford,7.9
Dustin Hoffman,Charles Durning,7.4
Dustin Hoffman,Ben Whishaw,7.5
Dustin Hoffman,Martin Balsam,15.5
Dustin Hoffman,Jessica Lange,7.4
Dustin Hoffman,Brad Pitt,7.5
Dustin Hoffman,John Slattery,7.5
Dustin Hoffman,Alice Ghostley,8.0
Dustin Hoffman,Stephen Collins,7.9
Dustin Hoffman,Ian Hart,7.7
Dustin Hoffman,Faye Dunaway,7.6
Dustin Hoffman,Katharine Ross,8.0
Dustin Hoffman,Jeff Corey,7.6
Dustin Hoffman,Ellen Foley,7.4
Dustin Hoffman,Radha Mitchell,7.7
Dustin Hoffman,Freddie Highmore,7.7
Dustin Hoffman,Joe Prospero,7.7
Dustin Hoffman,Nick Roud,7.7
Dustin Hoffman,Luke Spill,7.7
Dustin Hoffman,Kate Maberly,7.7
Dustin Hoffman,Mackenzie Crook,7.7
Dustin Hoffman,Laura Duguid,7.7
Dustin Hoffman,Richard Dreyfuss,8.0
Dustin Hoffman,Brad Renfro,7.5
Dustin Hoffman,Kevin Bacon,7.5
Dustin Hoffman,Anthony Zerbe,8.0
Dustin Hoffman,Bruno Kirby,7.5
Dustin Hoffman,Hal Holbrook,7.9
Dustin Hoffman,Meredith Baxter,7.9
Dustin Hoffman,Jane Alexander,15.7
Dustin Hoffman,Valerie Curtin,7.9
Dustin Hoffman,Robert Walden,7.9
Dustin Hoffman,Penny Fuller,7.9
Dustin Hoffman,Anne Bancroft,8.0
Dustin Hoffman,Jason Patric,7.5
Dustin Hoffman,William Daniels,8.0
Dustin Hoffman,Lynne Thigpen,7.4
Dustin Hoffman,Alan Rickman,7.5
Dustin Hoffman,Justin Henry,7.8
Dustin Hoffman,Howard Duff,7.8
Dustin Hoffman,Howland Chamberlain,7.8
Dustin Hoffman,George Coe,7.8
Dustin Hoffman,Jack Ramage,7.8
Dustin Hoffman,JoBeth Williams,7.8
Dustin Hoffman,Karoline Herfurth,7.5
Dustin Hoffman,George Coulouris,8.0
Dustin Hoffman,Jean Peters,7.6
Dustin Hoffman,Vic Tayback,8.0
Dustin Hoffman,Don Gordon,8.0
Dustin Hoffman,Norman Fell,8.0
Dustin Hoffman,Val Avery,8.0
Dustin Hoffman,Ron Eldard,7.5
Dustin Hoffman,Cal Bellini,7.6
Dustin Hoffman,Richard Mulligan,7.6
Dustin Hoffman,Aimée Eccles,7.6
Dustin Hoffman,Woodrow Parfrey,8.0
Dustin Hoffman,Bill Mumy,8.0
Dustin Hoffman,William Smithers,8.0
Dustin Hoffman,Gregory Sierra,8.0
Dustin Hoffman,Elizabeth Wilson,8.0
Dustin Hoffman,David Calder,7.5
Dustin Hoffman,Birgit Minichmayr,7.5
Dustin Hoffman,Sian Thomas,7.5
Dustin Hoffman,Michael Smiley,7.5
Dustin Hoffman,Perry Millward,7.5
Dustin Hoffman,Rachel Hurd-Wood,7.5
Dustin Hoffman,Sara Forestier,7.5
Dustin Hoffman,Corinna Harfouch,7.5
Dustin Hoffman,Paul Berrondo,7.5
Dustin Hoffman,Jessica Schwarz,7.5
Dustin Hoffman,Sam Douglas,7.5
Dustin Hoffman,Buck Henry,8.0
Dustin Hoffman,Doris Belack,7.4
Dustin Hoffman,Dabney Coleman,7.4
Dustin Hoffman,George Gaynes,7.4
Dustin Hoffman,Estelle Getty,7.4
Dustin Hoffman,Debra Mooney,7.4
Dustin Hoffman,Jeffrey Donovan,7.5
Dustin Hoffman,Terry Kinney,7.5
Dustin Hoffman,Vittorio Gassman,7.5
Dustin Hoffman,Frank Medrano,7.5
Dustin Hoffman,Joseph Perrino,7.5
Dustin Hoffman,Geoffrey Wigdor,7.5
Dustin Hoffman,Jonathan Tucker,7.5
Dustin Hoffman,Aida Turturro,7.5
Dustin Hoffman,Walter Brooke,8.0
Dustin Hoffman,Brian Avery,8.0
Dustin Hoffman,Eddra Gale,8.0
T. P. McKenna,Sally Thomsett,7.4
T. P. McKenna,Peter Vaughan,7.4
Sally Thomsett,Peter Vaughan,7.4
Peter Vaughan,Pruitt Taylor Vince,8.0
Peter Vaughan,Robert De Niro,7.9
Peter Vaughan,Ian Richardson,7.9
Peter Vaughan,Wolf Kahler,7.8
Peter Vaughan,Tim Pigott-Smith,7.8
Peter Vaughan,Emma Thompson,7.8
Peter Vaughan,Bob Hoskins,7.9
Peter Vaughan,Jonathan Pryce,7.9
Peter Vaughan,Katherine Helmond,7.9
Peter Vaughan,Ian Holm,7.9
Peter Vaughan,Michael Palin,7.9
Peter Vaughan,Kim Greist,7.9
Peter Vaughan,Jim Broadbent,7.9
Peter Vaughan,Barbara Hicks,7.9
Peter Vaughan,Charles McKeown,7.9
Peter Vaughan,Derrick O'Connor,7.9
Peter Vaughan,Kathryn Pogson,7.9
Peter Vaughan,Bryan Pringle,7.9
Peter Vaughan,Sheila Reid,7.9
Peter Vaughan,Anthony Hopkins,7.8
Peter Vaughan,Peter Cellier,7.8
Peter Vaughan,Michael Lonsdale,7.8
Peter Vaughan,Tim Roth,8.0
Peter Vaughan,Bill Nunn,8.0
Peter Vaughan,Hugh Grant,7.8
Peter Vaughan,Ben Chaplin,7.8
Peter Vaughan,James Fox,7.8
Peter Vaughan,Patrick Godfrey,7.8
Peter Vaughan,Peter Eyre,7.8
Peter Vaughan,Gabriele Lavia,8.0
Peter Vaughan,Clarence Williams III,8.0
Peter Vaughan,Mélanie Thierry,8.0
Peter Vaughan,Alberto Vazquez,8.0
Peter Vaughan,Christopher Reeve,7.8
Peter Vaughan,Lena Headey,7.8
Peter Vaughan,Paul Copley,7.8
Peter Vaughan,Terence Bayler,7.8
Yeong-su Oh,Kim Young-Min,8.0
Yeong-su Oh,Jae-kyeong Seo,8.0
Yeong-su Oh,Kim Ki-duk,8.0
Yeong-su Oh,Ji Dae-han,8.0
Yeong-su Oh,Min Choi,8.0
Yeong-su Oh,Ji-a Park,8.0
Kim Young-Min,Jae-kyeong Seo,8.0
Kim Young-Min,Kim Ki-duk,8.0
Kim Young-Min,Ji Dae-han,8.0
Kim Young-Min,Min Choi,8.0
Kim Young-Min,Ji-a Park,8.0
Jae-kyeong Seo,Kim Ki-duk,8.0
Jae-kyeong Seo,Ji Dae-han,8.0
Jae-kyeong Seo,Min Choi,8.0
Jae-kyeong Seo,Ji-a Park,8.0
Kim Ki-duk,Ji Dae-han,8.0
Kim Ki-duk,Min Choi,8.0
Kim Ki-duk,Ji-a Park,8.0
Ji Dae-han,Min Choi,8.0
Ji Dae-han,Ji-a Park,8.0
Ji Dae-han,Kang Hye-jeong,8.4
Ji Dae-han,Choi Min-sik,8.4
Ji Dae-han,Yu Ji-tae,8.4
Ji Dae-han,Seung-Shin Lee,8.4
Ji Dae-han,Oh Dal-su,8.4
Ji Dae-han,Dae-yeon Lee,8.4
Ji Dae-han,Tae-kyung Oh,8.4
Ji Dae-han,Yun Jin-seo,8.4
Ji Dae-han,Kwang-rok Oh,8.4
Min Choi,Ji-a Park,8.0
Colin Firth,Julianne Moore,7.5
Colin Firth,Matthew Goode,7.5
Colin Firth,Ginnifer Goodwin,7.5
Colin Firth,Nicholas Hoult,7.5
Colin Firth,Ryan Simpkins,7.5
Colin Firth,Lee Pace,7.5
Colin Firth,Teddy Sears,7.5
Colin Firth,Jon Kortajarena,7.5
Colin Firth,Elisabeth Harnois,7.5
Colin Firth,Chiwetel Ejiofor,7.6
Colin Firth,Geoffrey Rush,8.0
Colin Firth,Guy Pearce,8.0
Colin Firth,Laura Linney,7.6
Colin Firth,Liam Neeson,7.6
Colin Firth,Timothy Spall,8.0
Colin Firth,Emma Thompson,7.6
Colin Firth,Ralph Fiennes,7.4
Colin Firth,Clive Merrison,7.4
Colin Firth,Juliette Binoche,7.4
Colin Firth,Derek Jacobi,8.0
Colin Firth,Helena Bonham Carter,8.0
Colin Firth,Michael Gambon,8.0
Colin Firth,January Jones,7.6
Colin Firth,Bill Nighy,7.6
Colin Firth,Adrian Scarborough,8.0
Colin Firth,Keira Knightley,7.6
Colin Firth,Kristin Scott Thomas,7.4
Colin Firth,Freya Wilson,8.0
Colin Firth,Willem Dafoe,7.4
Colin Firth,Billy Bob Thornton,7.6
Colin Firth,Alan Rickman,7.6
Colin Firth,Ivana Miličević,7.6
Colin Firth,Calum Gittins,8.0
Colin Firth,Claudia Schiffer,7.6
Colin Firth,Marcus Brigstocke,7.6
Colin Firth,Andrew Lincoln,7.6
Colin Firth,Rowan Atkinson,7.6
Colin Firth,Denise Richards,7.6
Colin Firth,Shannon Elizabeth,7.6
Colin Firth,Olivia Olson,7.6
Colin Firth,Elisha Cuthbert,7.6
Colin Firth,Lúcia Moniz,7.6
Colin Firth,Declan Donnelly,7.6
Colin Firth,Rodrigo Santoro,7.6
Colin Firth,Thomas Sangster,7.6
Colin Firth,Martine McCutcheon,7.6
Colin Firth,Hugh Grant,7.6
Colin Firth,Joanna Page,7.6
Colin Firth,Martin Freeman,7.6
Colin Firth,Heike Makatsch,7.6
Colin Firth,Kris Marshall,7.6
Colin Firth,Sienna Guillory,7.6
Colin Firth,Gregor Fisher,7.6
Colin Firth,Robert Portal,8.0
Colin Firth,Paul Trussell,8.0
Colin Firth,Andrew Havill,8.0
Colin Firth,Roger Hammond,8.0
Colin Firth,Jennifer Ehle,8.0
Colin Firth,Max Callum,8.0
Colin Firth,Eve Best,8.0
Colin Firth,Anthony Andrews,8.0
Colin Firth,Ramona Marquez,8.0
Colin Firth,Nino Castelnuovo,7.4
Colin Firth,Torri Higginson,7.4
Colin Firth,Geordie Johnson,7.4
Colin Firth,Peter Rühring,7.4
Colin Firth,Hichem Rostom,7.4
Colin Firth,Kevin Whately,7.4
Colin Firth,Jürgen Prochnow,7.4
Colin Firth,Julian Wadham,7.4
Colin Firth,Naveen Andrews,7.4
Julianne Moore,Matthew Goode,7.5
Julianne Moore,Ginnifer Goodwin,7.5
Julianne Moore,Nicholas Hoult,7.5
Julianne Moore,Ryan Simpkins,7.5
Julianne Moore,Lee Pace,7.5
Julianne Moore,Teddy Sears,7.5
Julianne Moore,Jon Kortajarena,7.5
Julianne Moore,Elisabeth Harnois,7.5
Julianne Moore,Chiwetel Ejiofor,7.9
Julianne Moore,Frances McDormand,7.7
Julianne Moore,Tommy Lee Jones,7.8
Julianne Moore,Don Cheadle,7.9
Julianne Moore,Nicole Kidman,7.5
Julianne Moore,Jennifer Jason Leigh,7.7
Julianne Moore,Philip Seymour Hoffman,15.9
Julianne Moore,Jeff Daniels,7.5
Julianne Moore,William H. Macy,15.9
Julianne Moore,Tom Cruise,8.0
Julianne Moore,Michael Bowen,8.0
Julianne Moore,Lili Taylor,7.7
Julianne Moore,Philip Baker Hall,15.9
Julianne Moore,Alfred Molina,15.9
Julianne Moore,Ed Harris,7.5
Julianne Moore,Jack Lemmon,7.7
Julianne Moore,Michael Penn,7.9
Julianne Moore,Mark Wahlberg,7.9
Julianne Moore,Burt Reynolds,7.9
Julianne Moore,John C. Reilly,23.4
Julianne Moore,Melora Walters,15.9
Julianne Moore,Robert Ridgely,7.9
Julianne Moore,Heather Graham,7.9
Julianne Moore,Luis Guzmán,15.9
Julianne Moore,Ricky Jay,15.9
Julianne Moore,Nicole Ari Parker,7.9
Julianne Moore,Joanna Gleason,7.9
Julianne Moore,Thomas Jane,7.9
Julianne Moore,Nina Hartley,7.9
Julianne Moore,Robert Downey Sr.,7.9
Julianne Moore,Skye Blue,7.9
Julianne Moore,Summer Cummings,7.9
Julianne Moore,Anne Archer,7.7
Julianne Moore,Michael Caine,7.9
Julianne Moore,Matthew Modine,7.7
Julianne Moore,Stephen Dillane,7.5
Julianne Moore,Jason Robards,8.0
Julianne Moore,Miriam Karlin,7.9
Julianne Moore,Fred Ward,7.7
Julianne Moore,Lyle Lovett,7.7
Julianne Moore,Peter Gallagher,7.7
Julianne Moore,Tim Robbins,7.7
Julianne Moore,Toni Collette,7.5
Julianne Moore,April Grace,8.0
Julianne Moore,Harrison Ford,7.8
Julianne Moore,Margo Martindale,7.5
Julianne Moore,Meryl Streep,7.5
Julianne Moore,Joe Pantoliano,7.8
Julianne Moore,Jane Lynch,7.8
Julianne Moore,Sela Ward,7.8
Julianne Moore,Andreas Katsulas,7.8
Julianne Moore,Jeroen Krabbé,7.8
Julianne Moore,Daniel Roebuck,7.8
Julianne Moore,L. Scott Caldwell,7.8
Julianne Moore,Tom Wood,7.8
Julianne Moore,Neil Flynn,7.8
Julianne Moore,Felicity Huffman,8.0
Julianne Moore,Clive Owen,7.9
Julianne Moore,Danny Huston,7.9
Julianne Moore,Miranda Richardson,7.5
Julianne Moore,Claire Danes,7.5
Julianne Moore,Bruce Davison,7.7
Julianne Moore,Andie MacDowell,7.7
Julianne Moore,Melinda Dillon,8.0
Julianne Moore,Robert Downey Jr.,7.7
Julianne Moore,Peter Mullan,7.9
Julianne Moore,Chris Penn,7.7
Julianne Moore,Lily Tomlin,7.7
Julianne Moore,Jeremy Blackman,8.0
Julianne Moore,Orlando Jones,8.0
Julianne Moore,Michael Murphy,8.0
Julianne Moore,Henry Gibson,8.0
Julianne Moore,Eileen Atkins,7.5
Julianne Moore,Clare-Hope Ashitey,7.9
Julianne Moore,Charlie Hunnam,7.9
Julianne Moore,Pam Ferris,7.9
Julianne Moore,Ed Westwick,7.9
Julianne Moore,Tehmina Sunny,7.9
Julianne Moore,Oana Pellea,7.9
Julianne Moore,Jacek Koman,7.9
Julianne Moore,Tom Waits,7.7
Julianne Moore,Lori Singer,7.7
Julianne Moore,Madeleine Stowe,7.7
Julianne Moore,Buck Henry,7.7
Julianne Moore,Huey Lewis,7.7
Julianne Moore,Annie Ross,7.7
Julianne Moore,Allison Janney,7.5
Julianne Moore,Sophie Wyburd,7.5
Julianne Moore,Lyndsey Marshal,7.5
Julianne Moore,Linda Bassett,7.5
Julianne Moore,Christian Coulson,7.5
Julianne Moore,Jack Rovello,7.5
Julianne Moore,Daniel Brocklebank,7.5
Matthew Goode,Ginnifer Goodwin,7.5
Matthew Goode,Nicholas Hoult,7.5
Matthew Goode,Ryan Simpkins,7.5
Matthew Goode,Lee Pace,7.5
Matthew Goode,Teddy Sears,7.5
Matthew Goode,Jon Kortajarena,7.5
Matthew Goode,Elisabeth Harnois,7.5
Matthew Goode,Penelope Wilton,7.6
Matthew Goode,Matt Frewer,7.6
Matthew Goode,James Nesbitt,7.6
Matthew Goode,Malin Akerman,7.6
Matthew Goode,Billy Crudup,7.6
Matthew Goode,Jackie Earle Haley,7.6
Matthew Goode,Jeffrey Dean Morgan,7.6
Matthew Goode,Patrick Wilson,7.6
Matthew Goode,Carla Gugino,7.6
Matthew Goode,Stephen McHattie,7.6
Matthew Goode,Laura Mennell,7.6
Matthew Goode,James M. Connor,7.6
Matthew Goode,Jerry Wasserman,7.6
Matthew Goode,Frank Novak,7.6
Matthew Goode,Ron Fassler,7.6
Matthew Goode,Danny Woodburn,7.6
Matthew Goode,Dan Payne,7.6
Matthew Goode,Greg Travis,7.6
Matthew Goode,Brett Stimely,7.6
Matthew Goode,Carrie Genzel,7.6
Matthew Goode,Stephanie Belding,7.6
Matthew Goode,Clint Carleton,7.6
Matthew Goode,Niall Matter,7.6
Matthew Goode,Zoe Telford,7.6
Matthew Goode,Emily Mortimer,7.6
Matthew Goode,Jonathan Rhys Meyers,7.6
Matthew Goode,Alexander Armstrong,7.6
Matthew Goode,Brian Cox,7.6
Matthew Goode,Scarlett Johansson,7.6
Matthew Goode,Geoffrey Streatfield,7.6
Matthew Goode,Rupert Penry-Jones,7.6
Matthew Goode,Miranda Raison,7.6
Matthew Goode,Rose Keegan,7.6
Matthew Goode,Margaret Tyzack,7.6
Matthew Goode,Ewen Bremner,7.6
Matthew Goode,Colin Salmon,7.6
Matthew Goode,Steve Pemberton,7.6
Matthew Goode,Paul Kaye,7.6
Matthew Goode,Mark Gatiss,7.6
Ginnifer Goodwin,Nicholas Hoult,7.5
Ginnifer Goodwin,Ryan Simpkins,7.5
Ginnifer Goodwin,Lee Pace,7.5
Ginnifer Goodwin,Teddy Sears,7.5
Ginnifer Goodwin,Jon Kortajarena,7.5
Ginnifer Goodwin,Elisabeth Harnois,7.5
Ginnifer Goodwin,Joaquin Phoenix,7.8
Ginnifer Goodwin,Reese Witherspoon,7.8
Ginnifer Goodwin,Lucas Till,7.8
Ginnifer Goodwin,Robert Patrick,7.8
Ginnifer Goodwin,Dallas Roberts,7.8
Ginnifer Goodwin,Larry Bagby,7.8
Ginnifer Goodwin,Shelby Lynne,7.8
Ginnifer Goodwin,Tyler Hilton,7.8
Ginnifer Goodwin,Waylon Payne,7.8
Ginnifer Goodwin,Shooter Jennings,7.8
Ginnifer Goodwin,Sandra Ellis Lafferty,7.8
Ginnifer Goodwin,Johnathan Rice,7.8
Ginnifer Goodwin,Johnny Holiday,7.8
Ginnifer Goodwin,Hailey Anne Nelson,7.8
Ginnifer Goodwin,Kerris Dorsey,7.8
Ginnifer Goodwin,Ridge Canipe,7.8
Nicholas Hoult,Ryan Simpkins,7.5
Nicholas Hoult,Lee Pace,7.5
Nicholas Hoult,Teddy Sears,7.5
Nicholas Hoult,Jon Kortajarena,7.5
Nicholas Hoult,Elisabeth Harnois,7.5
Nicholas Hoult,James McAvoy,7.7
Nicholas Hoult,Edi Gathegi,7.7
Nicholas Hoult,Michael Fassbender,7.7
Nicholas Hoult,January Jones,7.7
Nicholas Hoult,Jason Flemyng,7.7
Nicholas Hoult,Kevin Bacon,7.7
Nicholas Hoult,Ray Wise,7.7
Nicholas Hoult,Rade Serbedzija,7.7
Nicholas Hoult,Lucas Till,7.7
Nicholas Hoult,Jennifer Lawrence,7.7
Nicholas Hoult,Rose Byrne,7.7
Nicholas Hoult,Zoë Kravitz,7.7
Nicholas Hoult,Oliver Platt,7.7
Nicholas Hoult,Morgan Lily,7.7
Nicholas Hoult,Bill Milner,7.7
Nicholas Hoult,Caleb Landry Jones,7.7
Nicholas Hoult,Álex González,7.7
Nicholas Hoult,Laurence Belcher,7.7
Nicholas Hoult,Rebecca Romijn,7.7
Nicholas Hoult,Hugh Jackman,7.7
Nicholas Hoult,Sasha Pieterse,7.7
Nicholas Hoult,Brendan Fehr,7.7
Nicholas Hoult,Annabelle Wallis,7.7
Ryan Simpkins,Lee Pace,7.5
Ryan Simpkins,Teddy Sears,7.5
Ryan Simpkins,Jon Kortajarena,7.5
Ryan Simpkins,Elisabeth Harnois,7.5
Ryan Simpkins,Kate Winslet,7.3
Ryan Simpkins,Kathy Bates,7.3
Ryan Simpkins,Richard Easton,7.3
Ryan Simpkins,Michael Shannon,7.3
Ryan Simpkins,Leonardo DiCaprio,7.3
Ryan Simpkins,Kathryn Hahn,7.3
Ryan Simpkins,David Harbour,7.3
Ryan Simpkins,Dylan Baker,7.3
Ryan Simpkins,Zoe Kazan,7.3
Ryan Simpkins,Jay O. Sanders,7.3
Ryan Simpkins,Max Casella,7.3
Ryan Simpkins,Ty Simpkins,7.3
Ryan Simpkins,Christopher Fitzgerald,7.3
Ryan Simpkins,Keith Reddin,7.3
Ryan Simpkins,Kristen Connolly,7.3
Ryan Simpkins,Timothy McCartney,7.3
Ryan Simpkins,Seán Cullen,7.3
Lee Pace,Teddy Sears,7.5
Lee Pace,Jon Kortajarena,7.5
Lee Pace,Elisabeth Harnois,7.5
Lee Pace,Grant Swanby,7.8
Lee Pace,Justine Waddell,7.8
Lee Pace,Leo Bill,7.8
Lee Pace,Ronald France,7.8
Lee Pace,Sean Gilder,7.8
Teddy Sears,Jon Kortajarena,7.5
Teddy Sears,Elisabeth Harnois,7.5
Jon Kortajarena,Elisabeth Harnois,7.5
Teresa Harder,Jürgen Vogel,7.6
Teresa Harder,Max Riemelt,7.6
Teresa Harder,Jennifer Ulrich,7.6
Teresa Harder,Christiane Paul,7.6
Teresa Harder,Frederick Lau,7.6
Teresa Harder,Jacob Matschenz,7.6
Teresa Harder,Elyas M’Barek,7.6
Teresa Harder,Cristina do Rego,7.6
Teresa Harder,Max Mauff,7.6
Teresa Harder,Amelie Kiefer,7.6
Teresa Harder,Odine Johne,7.6
Teresa Harder,Ferdinand Schmidt-Modrow,7.6
Teresa Harder,Maximilian Vollmar,7.6
Jürgen Vogel,Max Riemelt,7.6
Jürgen Vogel,Jennifer Ulrich,7.6
Jürgen Vogel,Christiane Paul,7.6
Jürgen Vogel,Frederick Lau,7.6
Jürgen Vogel,Jacob Matschenz,7.6
Jürgen Vogel,Elyas M’Barek,7.6
Jürgen Vogel,Cristina do Rego,7.6
Jürgen Vogel,Max Mauff,7.6
Jürgen Vogel,Amelie Kiefer,7.6
Jürgen Vogel,Odine Johne,7.6
Jürgen Vogel,Ferdinand Schmidt-Modrow,7.6
Jürgen Vogel,Maximilian Vollmar,7.6
Max Riemelt,Jennifer Ulrich,7.6
Max Riemelt,Christiane Paul,7.6
Max Riemelt,Frederick Lau,7.6
Max Riemelt,Jacob Matschenz,7.6
Max Riemelt,Elyas M’Barek,7.6
Max Riemelt,Cristina do Rego,7.6
Max Riemelt,Max Mauff,7.6
Max Riemelt,Amelie Kiefer,7.6
Max Riemelt,Odine Johne,7.6
Max Riemelt,Ferdinand Schmidt-Modrow,7.6
Max Riemelt,Maximilian Vollmar,7.6
Max Riemelt,Gerald Alexander Held,7.4
Max Riemelt,Tom Schilling,7.4
Max Riemelt,Devid Striesow,7.4
Max Riemelt,Florian Stetter,7.4
Max Riemelt,Justus von Dohnányi,7.4
Max Riemelt,Joachim Bißmeier,7.4
Max Riemelt,Jonas Jägermeyr,7.4
Max Riemelt,Sissy Höfferer,7.4
Max Riemelt,Thomas Drechsel,7.4
Max Riemelt,Martin Goeres,7.4
Max Riemelt,Michael Schenk,7.4
