Source,Target,Weight
Christopher Reeve,Maria Schell,4.604570828220858
Christopher Reeve,Ned Beatty,5.917504153463576
Christopher Reeve,Gene Hackman,5.917504153463576
Christopher Reeve,Trevor Howard,4.604570828220858
Christopher Reeve,Terence Stamp,5.917504153463576
Christopher Reeve,Marc McClure,6.519418039005745
Christopher Reeve,Jackie Cooper,6.519418039005745
Christopher Reeve,Glenn Ford,4.604570828220858
Christopher Reeve,Margot Kidder,6.519418039005745
Christopher Reeve,Jeff East,4.604570828220858
Christopher Reeve,Susannah York,5.917504153463576
Christopher Reeve,Phyllis Thaxter,4.604570828220858
Christopher Reeve,Valerie Perrine,5.917504153463576
Christopher Reeve,Sarah Douglas,5.917504153463576
Christopher Reeve,Marlon Brando,4.604570828220858
Christopher Reeve,Jack O'Halloran,5.917504153463576
Christopher Reeve,Richard Pryor,0.6019138855421687
Christopher Reeve,Annette O'Toole,0.6019138855421687
Christopher Reeve,Annie Ross,0.6019138855421687
Christopher Reeve,Pamela Stephenson,0.6019138855421687
Christopher Reeve,Robert Vaughn,0.6019138855421687
Christopher Reeve,Gavin O'Herlihy,0.6019138855421687
Christopher Reeve,David Winning,0.6019138855421687
Christopher Reeve,Clifton James,1.3129333252427184
Christopher Reeve,E. G. Marshall,1.3129333252427184
Maria Schell,Ned Beatty,4.604570828220858
Maria Schell,Gene Hackman,4.604570828220858
Maria Schell,Trevor Howard,4.604570828220858
Maria Schell,Terence Stamp,4.604570828220858
Maria Schell,Marc McClure,4.604570828220858
Maria Schell,Jackie Cooper,4.604570828220858
Maria Schell,Glenn Ford,4.604570828220858
Maria Schell,Margot Kidder,4.604570828220858
Maria Schell,Jeff East,4.604570828220858
Maria Schell,Susannah York,4.604570828220858
Maria Schell,Phyllis Thaxter,4.604570828220858
Maria Schell,Valerie Perrine,4.604570828220858
Maria Schell,Sarah Douglas,4.604570828220858
Maria Schell,Marlon Brando,4.604570828220858
Maria Schell,Jack O'Halloran,4.604570828220858
Ned Beatty,Gene Hackman,5.917504153463576
Ned Beatty,Trevor Howard,4.604570828220858
Ned Beatty,Terence Stamp,5.917504153463576
Ned Beatty,Marc McClure,5.917504153463576
Ned Beatty,Jackie Cooper,5.917504153463576
Ned Beatty,Glenn Ford,4.604570828220858
Ned Beatty,Margot Kidder,5.917504153463576
Ned Beatty,Jeff East,4.604570828220858
Ned Beatty,Susannah York,5.917504153463576
Ned Beatty,Phyllis Thaxter,4.604570828220858
Ned Beatty,Valerie Perrine,5.917504153463576
Ned Beatty,Sarah Douglas,5.917504153463576
Ned Beatty,Marlon Brando,4.604570828220858
Ned Beatty,Jack O'Halloran,5.917504153463576
Ned Beatty,Sean Connery,0.24181904199475066
